 Time YPsol YGsol YdNdt YGdt YGpuf YGpel YGhe YGsep Ypn Yqpk Yndt YnHe Yne YTe YTi 
  1.7400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.7600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.7800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.8000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.8200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.8400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.8600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.8800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.9000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.9200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.9400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.9600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  1.9800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  2.0000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  2.0200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  2.0400E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  2.0600E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  2.0800E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  2.1000E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
  2.1200E-001  1.0000E-005  0.0000E+000  1.7509E+007  7.1595E+000  7.1595E+000  6.9054E-310  0.0000E+000  1.7509E+007  8.0606E-002  9.8415E-006  7.1677E-004  0.0000E+000  8.9597E-004  4.9023E-003  1.3496E-002
