 ncam==
 232
  mutuals...
  1.2171E+03  1.8893E+03  1.2171E+03  9.1251E+02
  7.3807E+02  6.1780E+02  5.2724E+02  4.5590E+02
  3.9805E+02  3.6412E+02  3.4231E+02  3.1256E+02
  2.8391E+02  2.6290E+02  2.4813E+02  2.3836E+02
  2.3260E+02  2.3011E+02  2.3023E+02  2.3257E+02
  2.3673E+02  2.4237E+02  2.4931E+02  2.5734E+02
  2.6548E+02  2.7468E+02  2.8347E+02  2.9009E+02
  2.9525E+02  2.9916E+02  3.0197E+02  3.0450E+02
  3.0653E+02  3.0784E+02  3.0863E+02  3.0891E+02
  3.0869E+02  3.0802E+02  3.0691E+02  3.0537E+02
  3.0343E+02  3.0163E+02  3.0036E+02  2.9840E+02
  2.9537E+02  2.9203E+02  2.8849E+02  2.8490E+02
  2.8127E+02  2.7759E+02  2.7386E+02  2.7094E+02
  2.6903E+02  2.6619E+02  2.6193E+02  2.5698E+02
  2.5135E+02  2.4509E+02  2.3826E+02  2.3094E+02
  2.2320E+02  2.1511E+02  2.0675E+02  1.9819E+02
  1.9052E+02  1.8180E+02  1.7210E+02  1.6363E+02
  1.5543E+02  1.4755E+02  1.3994E+02  1.3262E+02
  1.2560E+02  1.1888E+02  1.1245E+02  1.0633E+02
  1.0053E+02  9.5053E+01  9.0855E+01  8.6643E+01
  8.2365E+01  7.9819E+01  7.8295E+01  7.7921E+01
  7.8850E+01  8.1304E+01  8.5496E+01  9.1700E+01
  9.9821E+01  1.0932E+02  1.1997E+02  1.3190E+02
  1.4536E+02  1.6056E+02  1.7776E+02  1.9731E+02
  2.1970E+02  2.4539E+02  2.7503E+02  3.0951E+02
  3.4998E+02  3.9804E+02  4.5596E+02  4.8401E+02
  5.6522E+02  6.6940E+02  8.0730E+02  9.8518E+02
  1.1060E+03  9.7766E+02  8.0094E+02  6.6473E+02
  5.6182E+02  4.8131E+02  4.1667E+02  3.6364E+02
  3.3029E+02  3.1031E+02  2.8435E+02  2.5714E+02
  2.3667E+02  2.2154E+02  2.1070E+02  2.0335E+02
  1.9882E+02  1.9654E+02  1.9620E+02  1.9744E+02
  2.0002E+02  2.0374E+02  2.0838E+02  2.1384E+02
  2.1998E+02  2.2669E+02  2.3353E+02  2.3996E+02
  2.4588E+02  2.5054E+02  2.5563E+02  2.6068E+02
  2.6465E+02  2.6816E+02  2.7117E+02  2.7327E+02
  2.7443E+02  2.7590E+02  2.7763E+02  2.7893E+02
  2.7981E+02  2.8032E+02  2.8046E+02  2.8022E+02
  2.7962E+02  2.7870E+02  2.7746E+02  2.7604E+02
  2.7422E+02  2.7185E+02  2.6943E+02  2.6683E+02
  2.6413E+02  2.6134E+02  2.5843E+02  2.5543E+02
  2.5266E+02  2.4952E+02  2.4582E+02  2.4230E+02
  2.3832E+02  2.3380E+02  2.2879E+02  2.2331E+02
  2.1741E+02  2.1113E+02  2.0455E+02  1.9770E+02
  1.8927E+02  1.8201E+02  1.7608E+02  1.6874E+02
  1.6153E+02  1.5451E+02  1.4768E+02  1.4102E+02
  1.3453E+02  1.2822E+02  1.2210E+02  1.1558E+02
  1.0977E+02  1.0475E+02  9.9351E+01  9.4143E+01
  8.9137E+01  8.4334E+01  7.9742E+01  7.5481E+01
  7.1740E+01  6.8610E+01  6.6114E+01  6.4334E+01
  6.3375E+01  6.3303E+01  6.4261E+01  6.6407E+01
  6.9914E+01  7.5016E+01  8.1642E+01  8.9394E+01
  9.8074E+01  1.0782E+02  1.1879E+02  1.3116E+02
  1.4517E+02  1.6107E+02  1.7920E+02  1.9993E+02
  2.2377E+02  2.5130E+02  2.8336E+02  3.2094E+02
  3.6546E+02  4.1887E+02  1.7168E+02  1.4513E+02
  2.3113E+02  2.0005E+02  1.8491E+02  1.8597E+02
  4.5604E+02  5.2735E+02  6.1786E+02  7.3843E+02
  9.1295E+02  1.2171E+03  1.8893E+03  1.2163E+03
  9.1208E+02  7.3807E+02  6.1759E+02  5.2708E+02
  4.5590E+02  4.1490E+02  3.8878E+02  3.5328E+02
  3.1919E+02  2.9409E+02  2.7624E+02  2.6412E+02
  2.5655E+02  2.5266E+02  2.5167E+02  2.5311E+02
  2.5653E+02  2.6155E+02  2.6793E+02  2.7544E+02
  2.8311E+02  2.9176E+02  2.9977E+02  3.0549E+02
  3.0961E+02  3.1240E+02  3.1414E+02  3.1550E+02
  3.1625E+02  3.1639E+02  3.1600E+02  3.1514E+02
  3.1380E+02  3.1204E+02  3.0987E+02  3.0731E+02
  3.0439E+02  3.0188E+02  3.0015E+02  2.9754E+02
  2.9366E+02  2.8953E+02  2.8523E+02  2.8091E+02
  2.7659E+02  2.7224E+02  2.6787E+02  2.6449E+02
  2.6227E+02  2.5900E+02  2.5419E+02  2.4875E+02
  2.4271E+02  2.3611E+02  2.2903E+02  2.2153E+02
  2.1369E+02  2.0558E+02  1.9726E+02  1.8881E+02
  1.8129E+02  1.7277E+02  1.6335E+02  1.5514E+02
  1.4720E+02  1.3957E+02  1.3221E+02  1.2513E+02
  1.1835E+02  1.1186E+02  1.0566E+02  9.9761E+01
  9.4167E+01  8.8896E+01  8.4854E+01  8.0774E+01
  7.6616E+01  7.4100E+01  7.2535E+01  7.2034E+01
  7.2736E+01  7.4839E+01  7.8533E+01  8.4064E+01
  9.1336E+01  9.9839E+01  1.0934E+02  1.1997E+02
  1.3192E+02  1.4539E+02  1.6056E+02  1.7776E+02
  1.9736E+02  2.1975E+02  2.4541E+02  2.7506E+02
  3.0955E+02  3.5004E+02  3.9810E+02  4.1875E+02
  4.8386E+02  5.6504E+02  6.6925E+02  8.0695E+02
  9.8481E+02  1.1060E+03  9.7804E+02  8.0125E+02
  6.6520E+02  5.6200E+02  4.8145E+02  4.1679E+02
  3.7672E+02  3.5290E+02  3.2209E+02  2.8989E+02
  2.6566E+02  2.4764E+02  2.3456E+02  2.2545E+02
  2.1955E+02  2.1618E+02  2.1496E+02  2.1548E+02
  2.1747E+02  2.2069E+02  2.2489E+02  2.2996E+02
  2.3573E+02  2.4209E+02  2.4854E+02  2.5451E+02
  2.5988E+02  2.6404E+02  2.6848E+02  2.7273E+02
  2.7596E+02  2.7870E+02  2.8092E+02  2.8235E+02
  2.8310E+02  2.8401E+02  2.8491E+02  2.8538E+02
  2.8543E+02  2.8511E+02  2.8445E+02  2.8342E+02
  2.8204E+02  2.8036E+02  2.7839E+02  2.7633E+02
  2.7382E+02  2.7073E+02  2.6768E+02  2.6448E+02
  2.6120E+02  2.5785E+02  2.5441E+02  2.5089E+02
  2.4768E+02  2.4406E+02  2.3985E+02  2.3589E+02
  2.3152E+02  2.2666E+02  2.2135E+02  2.1563E+02
  2.0954E+02  2.0313E+02  1.9648E+02  1.8961E+02
  1.8121E+02  1.7404E+02  1.6820E+02  1.6101E+02
  1.5396E+02  1.4710E+02  1.4043E+02  1.3394E+02
  1.2762E+02  1.2149E+02  1.1555E+02  1.0922E+02
  1.0360E+02  9.8746E+01  9.3526E+01  8.8499E+01
  8.3673E+01  7.9048E+01  7.4630E+01  7.0531E+01
  6.6923E+01  6.3892E+01  6.1455E+01  5.9686E+01
  5.8681E+01  5.8495E+01  5.9259E+01  6.1112E+01
  6.4209E+01  6.8760E+01  7.4692E+01  8.1628E+01
  8.9377E+01  9.8056E+01  1.0780E+02  1.1876E+02
  1.3114E+02  1.4514E+02  1.6104E+02  1.7916E+02
  1.9989E+02  2.2370E+02  2.5125E+02  2.8329E+02
  3.2086E+02  3.6536E+02  1.5567E+02  1.3209E+02
  2.2139E+02  1.8970E+02  1.7508E+02  1.7671E+02
  3.9806E+02  4.5598E+02  5.2729E+02  6.1786E+02
  7.3835E+02  9.1251E+02  1.2163E+03  1.8878E+03
  1.2163E+03  9.1251E+02  7.3807E+02  6.1759E+02
  5.2724E+02  4.7660E+02  4.4472E+02  4.0171E+02
  3.6064E+02  3.3037E+02  3.0863E+02  2.9356E+02
  2.8368E+02  2.7799E+02  2.7554E+02  2.7579E+02
  2.7820E+02  2.8233E+02  2.8791E+02  2.9466E+02
  3.0165E+02  3.0950E+02  3.1645E+02  3.2103E+02
  3.2390E+02  3.2537E+02  3.2588E+02  3.2592E+02
  3.2525E+02  3.2411E+02  3.2248E+02  3.2041E+02
  3.1792E+02  3.1504E+02  3.1182E+02  3.0825E+02
  3.0437E+02  3.0116E+02  2.9899E+02  2.9576E+02
  2.9109E+02  2.8622E+02  2.8122E+02  2.7624E+02
  2.7128E+02  2.6634E+02  2.6140E+02  2.5761E+02
  2.5513E+02  2.5147E+02  2.4619E+02  2.4035E+02
