 tt[s]	gap1[m]	gap2[m]	gap3[m]	gap4[m]	gap5[m]	gap6[m]                 
   1.5280000725761056        1.6181173949180838       0.74736907825555288       0.61168344892454707        1.3966201459767704        2.5891309017239719       0.15556434067777961     
   1.5300000726711005        1.6210170456047597       0.75126557674825800       0.60959194488533130        1.3943092081214403        2.5874109012764319       0.15547793589827777     
   1.5320000727660954        1.6238988796332019       0.75515768736909017       0.60746043543190464        1.3920391741343683        2.5857192486625120       0.15539427547046272     
   1.5340000728610903        1.6267570849160644       0.75903726254904336       0.60533299625767722        1.3897526419813737        2.5840171624454755       0.15530786095396387     
   1.5360000729560852        1.6292427119997144       0.76297856226533622       0.60544563239931581        1.3903265980755493        2.5847763164369471       0.15548265024273059     
   1.5380000730510801        1.6324166281507209       0.76659200477324763       0.60122765159310554        1.3850088108855578        2.5807150113015882       0.15513844274582339     
   1.5400000731460750        1.6348745095977515       0.77028244183155448       0.60127102012940170        1.3857865222828623        2.5813805739202969       0.15529704162028518     
   1.5420000732410699        1.6376528761033007       0.77472204098658604       0.59710126032835442        1.3809217244909451        2.5774761800133081       0.15496444765514364     
   1.5440000733360648        1.6403973528784277       0.77815211057824385       0.59715194879263012        1.3813905835863189        2.5781361190691277       0.15512303112472392     
   1.5460000734310597        1.6434580414606534       0.78257663564121793       0.59307417395700412        1.3766242099427102        2.5743943451697531       0.15479905673181202     
   1.5480000735260546        1.6458145241602566       0.78599034813640645       0.59313546278898055        1.3771130294991962        2.5750575878115285       0.15495652032273760     
   1.5500000736210495        1.6488401117910636       0.79039211525130681       0.58920126278326246        1.3724675241885367        2.5713829742013092       0.15463254424927300     
   1.5520000737160444        1.6511711693283415       0.79378978827532676       0.58927401721403838        1.3729942995283146        2.5720811429561259       0.15479144708177461     
   1.5540000738110393        1.6541606233254604       0.79816420857383186       0.58542407367200655        1.3683749949813167        2.5683900870153686       0.15445836654016176     
   1.5560000739060342        1.6564673050838719       0.80154258186332794       0.58550467219609481        1.3688950382307963        2.5690786358016853       0.15461268735306963     
   1.5580000740010291        1.6593987887936410       0.80585046581766606       0.58204483472883140        1.3648746247458778        2.5658670126897327       0.15433165953204478     
